
2017-07-20 10:46:56 | oX3WojklzII6FwXZkN2ob0MpBzHo | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/membervip/card/receive_card?id=a484619482&openid=oX3WojklzII6FwXZkN2ob0MpBzHo&card_rule_id=65 | 835ce4f316610134f716fef910c6c28e4f3080d2 | {"id":"a484619482","openid":"oX3WojklzII6FwXZkN2ob0MpBzHo","card_rule_id":"65"} | 127.0.0.1 | 
2017-07-20 15:25:02 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/membervip/center/member_center?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0 | 0268ba592b3bd2d2f07ed430c3d8ff738dbfd1be | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0"} | 127.0.0.1 | 
2017-07-20 15:25:17 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/center/member_center?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0 | 0268ba592b3bd2d2f07ed430c3d8ff738dbfd1be | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0"} | 127.0.0.1 | 
2017-07-20 15:25:52 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 0268ba592b3bd2d2f07ed430c3d8ff738dbfd1be | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 15:27:25 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 0268ba592b3bd2d2f07ed430c3d8ff738dbfd1be | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 15:28:43 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 0268ba592b3bd2d2f07ed430c3d8ff738dbfd1be | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 15:31:40 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 24b40cb124d3b8b62c27b46b26400f9b139c525d | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 15:32:39 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 24b40cb124d3b8b62c27b46b26400f9b139c525d | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 15:33:35 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 24b40cb124d3b8b62c27b46b26400f9b139c525d | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 15:33:44 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 24b40cb124d3b8b62c27b46b26400f9b139c525d | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 15:34:35 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 24b40cb124d3b8b62c27b46b26400f9b139c525d | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 15:34:51 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 24b40cb124d3b8b62c27b46b26400f9b139c525d | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 15:35:33 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 24b40cb124d3b8b62c27b46b26400f9b139c525d | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 15:35:53 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 24b40cb124d3b8b62c27b46b26400f9b139c525d | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 15:36:39 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 24b40cb124d3b8b62c27b46b26400f9b139c525d | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 15:57:19 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter/cardinfo?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | fc0ec80eef1e75c0526eaba4b460892f05750175 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 15:58:10 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter/cardinfo?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | bed21231cf9fd5f54df05bd454b9b7d8ff435a6a | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 16:17:28 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter/gift_card?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | f0282bb4acb1042bb0fc08cd693b8886209395e6 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 16:28:16 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter/pcardinfo?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | bf6b5879368c0e8786d9ab20da172f29900aba86 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 16:32:19 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter/addcard?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | bf6b5879368c0e8786d9ab20da172f29900aba86 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 16:36:25 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter/getpackage?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 6af49a8d9c502201ac0ac1040833f7376ec200a9 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 16:37:38 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter/getpackage?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 6af49a8d9c502201ac0ac1040833f7376ec200a9 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 16:41:39 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter/hang_card?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 554fd6f2445b407107d76fcfdaeda34d734b20e6 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 16:42:58 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter/savegivecard?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 554fd6f2445b407107d76fcfdaeda34d734b20e6 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 16:44:03 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter/savegivecard?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 554fd6f2445b407107d76fcfdaeda34d734b20e6 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 16:51:28 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter/receive?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 1c87712d34789927192d245c52e4419207c38745 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
2017-07-20 16:53:45 | oncyNv3hjnbgxeXCJknoro6D6Ki0 | business-member | /index.php | a484619482 | 0 | http://front.iwide.cn/iapi/membervip/cardcenter/receive_card?id=a484619482&openid=oncyNv3hjnbgxeXCJknoro6D6Ki0&member_card_id=2660057&f=YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw== | 1c87712d34789927192d245c52e4419207c38745 | {"id":"a484619482","openid":"oncyNv3hjnbgxeXCJknoro6D6Ki0","member_card_id":"2660057","f":"YTQ4NDYxOTQ4MioqKm9uY3lOdjNoam5iZ3hlWENKa25vcm82RDZLaTAqKipUJTA3WVBUJTA2JTA4JTAzJTA4VCU1RSUwQVUlMUYlN0ZDJTAyJTA5JTVDWCUwMSUwNk4lNUNhJTIxcyU1Q19YS1glMDN3VyUyRiUwQiUwNw=="} | 127.0.0.1 | 
